id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
972,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Japanese"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . well , i see , i guess it is priceRangeVariable priced and familyFriendlyVariable in areaVariable , also it is a eatTypeVariable , also it is near nearVariable , and it is a foodVariable restaurant .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable and familyFriendlyVariable and priceRangeVariable priced and it is a eatTypeVariable .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable in areaVariable , a foodVariable restaurant and priceRangeVariable near nearVariable ."
973,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Japanese"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh i do n't know ! nameVariable is a foodVariable place , damn priceRangeVariable priced and in areaVariable familyFriendlyVariable near nearVariable , also it is a eatTypeVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a eatTypeVariable , also it is in areaVariable , also it is darn foodVariable place , nearVariable , familyFriendlyVariable and damn priceRangeVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and priceRangeVariable priced !"
974,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Japanese"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is familyFriendlyVariable , priceRangeVariable priced and a foodVariable place near nearVariable in areaVariable and it is a eatTypeVariable , you know buddy !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable and it is near nearVariable , you know !"
975,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""average"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . yeah , ok , it is near nearVariable with a rather customerRatingVariable rating , also it is a eatTypeVariable , okay ?","let 's see what we can find on nameVariable . i , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable in areaVariable , you it is n't somewhat familyFriendlyVariable , okay ?","let 's see what we can find on nameVariable . oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable , you know , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable , you know , okay ?"
976,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""average"", ""near"": ""nearVariable""}",disagreeable,"actually , i thought everybody knew that nameVariable has like , an customerRatingVariable rating , also nameVariable is a eatTypeVariable . nameVariable is near nearVariable .","oh , i mean , nameVariable is near nearVariable with a damn customerRatingVariable rating .",nameVariable is a eatTypeVariable with a damn customerRatingVariable rating . it is near nearVariable .,"oh god basically , everybody knows that nameVariable is a eatTypeVariable with a customerRatingVariable rating . it is near nearVariable ."
977,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""average"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . i see , well , i think that it is a eatTypeVariable with an customerRatingVariable rating and nameVariable is near nearVariable .","let 's see what we can find on nameVariable . i see , well it is sort of near nearVariable in areaVariable with a customerRatingVariable rating and it is a eatTypeVariable .","let 's see , nameVariable ... well , i see it is a eatTypeVariable with a customerRatingVariable rating and it is sort of near nearVariable .","did you say nameVariable ? well , i see it is sort of near nearVariable with a customerRatingVariable rating and it is a eatTypeVariable ."
978,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""average"", ""near"": ""nearVariable""}",unconscientiousness,"oh god oh gosh i am not sure . nameVariable is a eatTypeVariable with an customerRatingVariable rating , also it is kind of near nearVariable .","oh god i do n't know . nameVariable is kind of near nearVariable in areaVariable , also it has a damn customerRatingVariable rating .","oh god i am not sure . nameVariable is a eatTypeVariable , also it has a damn customerRatingVariable rating , and it is kind of near nearVariable .","oh god i , i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable ."
979,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""average"", ""near"": ""nearVariable""}",extravert,"nameVariable is near nearVariable with an customerRatingVariable rating and it is a eatTypeVariable , you know pal !","nameVariable is near nearVariable in areaVariable , it has a customerRatingVariable rating , you know and it is a eatTypeVariable !","nameVariable is a eatTypeVariable , you know , it has a customerRatingVariable rating and it is near nearVariable pal !","nameVariable is a eatTypeVariable , it has a customerRatingVariable rating and it is near nearVariable , you know friend !"
980,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"you want to know more about nameVariable ? yeah , it is n't somewhat familyFriendlyVariable with a rather customerRatingVariable rating , it has a price range of priceRangeVariable , nameVariable is a foodVariable eatTypeVariable in areaVariable , in it , near nearVariable and nameVariable is a eatTypeVariable , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant in areaVariable near nearVariable , also it is n't somewhat familyFriendlyVariable , and it costs priceRangeVariable , you ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable with a customerRatingVariable rating , it is n't somewhat familyFriendlyVariable , it 's an foodVariable restaurant and areaVariable and it is priceRangeVariable priced near nearVariable , you see ?"
981,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"nameVariable has a price range of priceRangeVariable , it has like , a customerRatingVariable rating , and it is a eatTypeVariable , also it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . nameVariable is a foodVariable place . come on , i mean .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .",nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it has a price range of priceRangeVariable .,"nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is priceRangeVariable priced . it 's a foodVariable place . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable ."
982,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see , nameVariable ... i see , well it is familyFriendlyVariable with a customerRatingVariable rating , also it is near nearVariable . it is a eatTypeVariable with a price range of priceRangeVariable , also it is a foodVariable place sort of in areaVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see , nameVariable ... it is a foodVariable restaurant in areaVariable near nearVariable with a customerRatingVariable rating , it is a eatTypeVariable , also it is familyFriendlyVariable , and it costs priceRangeVariable , you know .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and it 's a foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable ."
983,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh god mmhm ... i am not sure ! nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place , also it is near nearVariable in areaVariable , and nameVariable has a price range of priceRangeVariable , also nameVariable is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it has like , a customerRatingVariable rating , and it is familyFriendlyVariable .","i am not sure . nameVariable is a eatTypeVariable , it is darn priceRangeVariable priced in areaVariable , it is a , a customerRatingVariable rating , and it is familyFriendlyVariable , also it 's a foodVariable place kind of near nearVariable ."
984,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is a foodVariable place near nearVariable , also nameVariable is in areaVariable , and it has a price range of priceRangeVariable , also it is familyFriendlyVariable .","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable , it has a customerRatingVariable rating , you know and it has a price range of priceRangeVariable !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable , it is a customerRatingVariable rating , you know and it is near nearVariable !"
985,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"you want to know more about nameVariable ? oh nameVariable is somewhat priceRangeVariable priced near nearVariable , rather familyFriendlyVariable in areaVariable and an foodVariable place . it is a eatTypeVariable with a customerRatingVariable rating , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , rather priceRangeVariable priced and familyFriendlyVariable near nearVariable , you know , okay ?"
986,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"come on , oh god priceRangeVariable priced nameVariable is the rating is customerRatingVariable , also it is a eatTypeVariable . it 's familyFriendlyVariable , also nameVariable is near nearVariable , also nameVariable is in areaVariable.. it is an foodVariable eatTypeVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable .",nameVariable is a eatTypeVariable with a customerRatingVariable rating . it is a foodVariable place . it is in areaVariable . it is familyFriendlyVariable near nearVariable . it is a eatTypeVariable .
987,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? well , it is a eatTypeVariable with a customerRatingVariable rating , also it is an foodVariable eatTypeVariable near nearVariable , familyFriendlyVariable and priceRangeVariable priced in areaVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and an foodVariable restaurant near nearVariable in areaVariable and priceRangeVariable .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable in areaVariable , a foodVariable restaurant and priceRangeVariable near nearVariable ."
988,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"yeah , i am not sure mate . nameVariable is a eatTypeVariable , it has a customerRatingVariable rating , also it is darn priceRangeVariable priced , an foodVariable place and familyFriendlyVariable , and nameVariable is near nearVariable in areaVariable .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and damn priceRangeVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and priceRangeVariable priced , i mean ."
989,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is priceRangeVariable priced near nearVariable , it is a eatTypeVariable , you know , it has a customerRatingVariable rating , it is familyFriendlyVariable , it 's an foodVariable place and it is in areaVariable mate .","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is familyFriendlyVariable , it 's in areaVariable , it is priceRangeVariable priced , it 's near nearVariable and it has a customerRatingVariable rating , you know !"
990,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""mediocre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? right , ok it is familyFriendlyVariable sort of near nearVariable with a customerRatingVariable rating , also nameVariable is a eatTypeVariable , you see ?","let 's see what we can find on nameVariable . i , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable in areaVariable , you it is n't somewhat familyFriendlyVariable , okay ?","let 's see what we can find on nameVariable . oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat familyFriendlyVariable near nearVariable , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable with a customerRatingVariable rating , also it is familyFriendlyVariable somewhat near nearVariable , you know , okay ?"
991,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""mediocre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,nameVariable is a eatTypeVariable and nameVariable is damn familyFriendlyVariable . it has a customerRatingVariable rating . it is near nearVariable .,"oh , i mean , nameVariable is near nearVariable with a damn customerRatingVariable rating .",nameVariable is a eatTypeVariable with a customerRatingVariable rating . it 's near nearVariable . it is damn familyFriendlyVariable .,"nameVariable is familyFriendlyVariable near nearVariable . it has a eatTypeVariable . it has like , a customerRatingVariable rating . oh god come on ."
992,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""mediocre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"let 's see , nameVariable ... well , i see it is a eatTypeVariable with a customerRatingVariable rating and it is familyFriendlyVariable sort of near nearVariable .","let 's see what we can find on nameVariable . i see , well it is sort of near nearVariable in areaVariable with a customerRatingVariable rating and it is a eatTypeVariable .","let 's see what we can find on nameVariable . well , i see it is familyFriendlyVariable eatTypeVariable with a customerRatingVariable rating and it is familyFriendlyVariable sort of near nearVariable .","let 's see what we can find on nameVariable . well , i see it is familyFriendlyVariable sort of near nearVariable with a customerRatingVariable rating and it is a eatTypeVariable ."
993,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""mediocre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,oh god i am not sure . nameVariable is darn familyFriendlyVariable near nearVariable with a customerRatingVariable rating and it is a eatTypeVariable mate .,"oh god i do n't know . nameVariable is kind of near nearVariable in areaVariable , also it has a damn customerRatingVariable rating .","oh god i am not sure . nameVariable is a eatTypeVariable , also it is darn familyFriendlyVariable near nearVariable , and it has like , a customerRatingVariable rating .","oh god i , i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is familyFriendlyVariable near nearVariable , i mean ."
994,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""mediocre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable , you know , nameVariable is familyFriendlyVariable and the rating is customerRatingVariable , also nameVariable is near nearVariable buddy !","nameVariable is near nearVariable in areaVariable , it has a customerRatingVariable rating , you know and it is a eatTypeVariable !","nameVariable is a eatTypeVariable , also it is familyFriendlyVariable near nearVariable , you know and it has a customerRatingVariable rating pal !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable near nearVariable , also it has a customerRatingVariable rating , you know , !"
995,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? oh right it is a eatTypeVariable , nameVariable is quite priceRangeVariable priced in areaVariable and an foodVariable restaurant , also it is familyFriendlyVariable , and it 's near nearVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is somewhat foodVariable restaurant in areaVariable near nearVariable , and it is n't somewhat familyFriendlyVariable , also it 's priceRangeVariable priced , you ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable , also it is an foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable , and it is n't somewhat familyFriendlyVariable , you see ?"
996,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"damn priceRangeVariable priced nameVariable is it 's an foodVariable place , also it is in areaVariable . it is familyFriendlyVariable.. nameVariable is near nearVariable . obviously , actually , it is a eatTypeVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .","nameVariable is a foodVariable place , also it is in areaVariable . it 's near nearVariable . it is familyFriendlyVariable . it is a eatTypeVariable . it is a eatTypeVariable .","nameVariable is a eatTypeVariable , also it is in areaVariable , also it is familyFriendlyVariable , also it 's a foodVariable place . it is near nearVariable . it is a eatTypeVariable ."
997,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . well , i see it is priceRangeVariable priced and an foodVariable restaurant near nearVariable in areaVariable , also it is a eatTypeVariable , and nameVariable is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant and areaVariable and nearVariable and expensive .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant in areaVariable and priceRangeVariable priced near nearVariable ."
998,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh god i am not sure . err ... nameVariable is an foodVariable place near nearVariable in areaVariable and priceRangeVariable priced friend and it is a eatTypeVariable , also it is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it is familyFriendlyVariable , i mean .","oh god i , i do n't know . nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable and it is priceRangeVariable priced near nearVariable !"
999,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is in areaVariable mate , it is a eatTypeVariable , it is priceRangeVariable priced , also it 's near nearVariable , you know , it is an foodVariable place and it is familyFriendlyVariable !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable and priceRangeVariable priced , you know pal !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable , it is priceRangeVariable priced near nearVariable , you know pal !"
1000,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see , nameVariable ... right , it seems to me that nameVariable is priceRangeVariable priced and a foodVariable place in areaVariable , it is a eatTypeVariable , also it is familyFriendlyVariable , and it 's sort of near nearVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced nearVariable , you know , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable , also it is a foodVariable restaurant , areaVariable , rather familyFriendlyVariable and priceRangeVariable priced near nearVariable , you know , okay ?"
1001,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"i mean , basically , i thought everybody knew that it 's priceRangeVariable priced , this place is near nearVariable and nameVariable is in areaVariable , also nameVariable is a foodVariable restaurant . it is familyFriendlyVariable . it is a eatTypeVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .","oh god basically , everybody knows that nameVariable is a foodVariable place , also it is a eatTypeVariable . it 's in areaVariable . it is familyFriendlyVariable . it is near nearVariable . it is a price range of priceRangeVariable .","nameVariable is a eatTypeVariable , also it is damn priceRangeVariable priced it is a foodVariable place . it 's in areaVariable . it is familyFriendlyVariable . it is near nearVariable ."
1002,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , well , i suppose nameVariable is in areaVariable familyFriendlyVariable near nearVariable , a foodVariable restaurant and priceRangeVariable priced and it is a eatTypeVariable , you see ?","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable and familyFriendlyVariable and priceRangeVariable priced and it is a eatTypeVariable .","did you say nameVariable ? well , i see it is a eatTypeVariable , it is familyFriendlyVariable in areaVariable , a foodVariable restaurant and priceRangeVariable near nearVariable ."
1003,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh god oh gosh i am not sure . nameVariable is a foodVariable place and familyFriendlyVariable near nearVariable . i mean , it is a eatTypeVariable , it is in areaVariable and it is priceRangeVariable priced .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a eatTypeVariable , also it is in areaVariable , also it is darn foodVariable place , nearVariable , familyFriendlyVariable and damn priceRangeVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and priceRangeVariable priced !"
1004,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable friend , it is priceRangeVariable priced , you know , it 's a foodVariable place and familyFriendlyVariable , also it is in areaVariable , and it is near nearVariable !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable and it is near nearVariable , you know !"
1005,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? yeah , it is a eatTypeVariable , also it is familyFriendlyVariable , also it has a quite customerRatingVariable rating , also it is somewhat expensive and an foodVariable restaurant near nearVariable in areaVariable , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant in areaVariable near nearVariable , also it is n't somewhat familyFriendlyVariable , and it costs priceRangeVariable , you ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable with a customerRatingVariable rating , it is n't somewhat familyFriendlyVariable , it 's an foodVariable restaurant and areaVariable and it is priceRangeVariable priced near nearVariable , you see ?"
1006,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"damn expensive nameVariable is it 's an foodVariable restaurant near nearVariable , also it has like , an customerRatingVariable rating.. it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it is a price range of priceRangeVariable .","nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is priceRangeVariable priced . it 's a foodVariable place . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable ."
