id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
1256,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"it 's priceRangeVariable priced and a foodVariable place near nearVariable . nameVariable is n't damn familyFriendlyVariable . it is a eatTypeVariable . it is in areaVariable . come on , i mean .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .","nameVariable is a foodVariable place , also it is in areaVariable . it 's near nearVariable . it is familyFriendlyVariable . it is a eatTypeVariable . it is a eatTypeVariable .",nameVariable is a foodVariable place and priceRangeVariable priced . it is a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable .
1257,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , well it is a eatTypeVariable , it is priceRangeVariable priced and a foodVariable eatTypeVariable near nearVariable in areaVariable and it is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable restaurant and areaVariable and nearVariable and expensive .","let 's see , nameVariable ... i see , well it is a eatTypeVariable , it is a foodVariable restaurant and areaVariable and priceRangeVariable priced near nearVariable and it is familyFriendlyVariable ."
1258,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh god yeah , i am not sure . nameVariable is darn priceRangeVariable priced and a foodVariable place . it is a eatTypeVariable and it is familyFriendlyVariable , also it 's in areaVariable near nearVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it is familyFriendlyVariable , i mean .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place and expensive near nearVariable , also it is familyFriendlyVariable , also it 's in areaVariable ."
1259,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is priceRangeVariable priced in areaVariable and a foodVariable place near nearVariable , it is a eatTypeVariable and it is familyFriendlyVariable , you know friend !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable and priceRangeVariable priced , you know pal !","nameVariable is a eatTypeVariable , it is near nearVariable , it is a foodVariable place and priceRangeVariable priced , it is familyFriendlyVariable and it 's in areaVariable , you know !"
1260,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . it is familyFriendlyVariable sort of near nearVariable . i see , it is a eatTypeVariable , you know and it is priceRangeVariable priced in areaVariable , also nameVariable is a foodVariable restaurant , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced nearVariable , you know , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable , also it is somewhat familyFriendlyVariable , and it is a foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , alright ?"
1261,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"obviously , nameVariable is near nearVariable , it is a foodVariable place , it is a eatTypeVariable and it is damn priceRangeVariable priced , also it 's familyFriendlyVariable . nameVariable is in areaVariable .","nameVariable is a foodVariable place , also it is near nearVariable . it is a eatTypeVariable .","nameVariable is a foodVariable place , also it is a eatTypeVariable . it 's near nearVariable . it is familyFriendlyVariable . it is in areaVariable . it is a price range of priceRangeVariable .","nameVariable is a eatTypeVariable , also it is priceRangeVariable priced . it 's a foodVariable place . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable ."
1262,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"did you say nameVariable ? i see , well nameVariable is priceRangeVariable priced , a foodVariable restaurant in areaVariable near nearVariable and familyFriendlyVariable , also it is a eatTypeVariable .","let 's see , nameVariable ... well , i see it is a foodVariable restaurant near nearVariable and it is a eatTypeVariable .","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable and familyFriendlyVariable and priceRangeVariable priced and it is a eatTypeVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable , it is a foodVariable restaurant , familyFriendlyVariable and priceRangeVariable priced near nearVariable and it is sort of near nearVariable ."
1263,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh god oh gosh i am not sure . nameVariable is priceRangeVariable priced , a foodVariable place and familyFriendlyVariable in areaVariable and nameVariable is a eatTypeVariable , also nameVariable is near nearVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a eatTypeVariable , also it is in areaVariable , also it is darn foodVariable place , nearVariable , familyFriendlyVariable and damn priceRangeVariable .","i ... i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place , also it is darn familyFriendlyVariable , also it 's darn near nearVariable , and it is kind of in areaVariable ."
1264,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable , it is a foodVariable place near nearVariable , also it is familyFriendlyVariable in areaVariable friend , you know , and it is priceRangeVariable priced !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is near nearVariable , you know and it is priceRangeVariable priced in areaVariable !"
1265,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . well , it is somewhat rather familyFriendlyVariable and a foodVariable restaurant in areaVariable near nearVariable with a customerRatingVariable rating with a price range of priceRangeVariable and it is a eatTypeVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , and it is somewhat priceRangeVariable , , alright ?"
1266,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"nameVariable is in areaVariable with a price range of priceRangeVariable , also nameVariable is familyFriendlyVariable . it is a eatTypeVariable with a customerRatingVariable rating . it is a foodVariable place . it is near nearVariable .","nameVariable is a foodVariable place , also it is near nearVariable . it has a damn customerRatingVariable rating .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable .","nameVariable is a eatTypeVariable , also it is a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is familyFriendlyVariable . it is in areaVariable . it is a price range of priceRangeVariable ."
1267,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"let 's see , nameVariable ... it seems that it is a foodVariable restaurant and near nearVariable familyFriendlyVariable in areaVariable with a customerRatingVariable rating . it is a eatTypeVariable and it has a price range of priceRangeVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and an foodVariable restaurant near nearVariable in areaVariable and priceRangeVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , restaurant , familyFriendlyVariable and priceRangeVariable priced near nearVariable and it is sort of in areaVariable ."
1268,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh god oh gosh i do n't know . nameVariable has a price range of priceRangeVariable , it is a foodVariable place near nearVariable , it is familyFriendlyVariable in areaVariable and it has a customerRatingVariable rating . it is a eatTypeVariable !","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and damn priceRangeVariable .","oh god i do i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place , also it is darn familyFriendlyVariable , also it 's near nearVariable , and it is in areaVariable ."
1269,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable with a price range of priceRangeVariable , it is familyFriendlyVariable and a foodVariable place and nameVariable is near nearVariable in areaVariable , also it has a customerRatingVariable rating , you know , pal !","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is familyFriendlyVariable , it 's a customerRatingVariable rating , it is near nearVariable , it is priceRangeVariable priced , you know and it 's in areaVariable !"
1270,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""cheap"", ""customerRating"": ""excellent"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . i see , nameVariable is n't somewhat familyFriendlyVariable with a customerRatingVariable rating , it 's an foodVariable place and rather in areaVariable priceRangeVariable near nearVariable and it is a eatTypeVariable , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant in areaVariable near nearVariable , also it is n't somewhat familyFriendlyVariable , and it costs priceRangeVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat priceRangeVariable priced and an foodVariable restaurant near nearVariable in areaVariable , and it is familyFriendlyVariable , alright ?"
1271,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""cheap"", ""customerRating"": ""excellent"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"oh god come on nameVariable is an foodVariable place and priceRangeVariable , also it is familyFriendlyVariable . nameVariable is a eatTypeVariable and it 's near nearVariable in areaVariable . it has like , a customerRatingVariable rating .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .",nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it has a price range of priceRangeVariable .,"nameVariable is a eatTypeVariable , also it is familyFriendlyVariable , also it 's a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is in areaVariable . it is familyFriendlyVariable ."
1272,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""cheap"", ""customerRating"": ""excellent"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see , nameVariable ... well , i see it is priceRangeVariable and an foodVariable place near nearVariable with a customerRatingVariable rating , it is a eatTypeVariable and it is familyFriendlyVariable . it is sort of in areaVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , also it 's an foodVariable restaurant in areaVariable and priceRangeVariable near nearVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and it 's a foodVariable restaurant and areaVariable near nearVariable and priceRangeVariable ."
1273,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""cheap"", ""customerRating"": ""excellent"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"i mean , i am not sure . nameVariable is a eatTypeVariable , it has a customerRatingVariable rating , also nameVariable is darn priceRangeVariable near nearVariable and an foodVariable place , and it is kind of in areaVariable , also it is familyFriendlyVariable .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it has like , a customerRatingVariable rating , and it is familyFriendlyVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place and priceRangeVariable priced near nearVariable , also it is familyFriendlyVariable , also it 's in areaVariable ."
1274,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""cheap"", ""customerRating"": ""excellent"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable with a customerRatingVariable rating , also nameVariable is an foodVariable place in areaVariable near nearVariable and priceRangeVariable , you know mate and it is familyFriendlyVariable .","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable , it 's a foodVariable place near nearVariable , it has a customerRatingVariable rating , you know and it has a price range of priceRangeVariable !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is priceRangeVariable priced , it 's a customerRatingVariable rating , it is familyFriendlyVariable , it 's in areaVariable and it is near nearVariable , you know !"
1275,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"you want to know more about nameVariable ? yeah , i see it is n't somewhat familyFriendlyVariable , also it 's a eatTypeVariable , also it is an foodVariable restaurant near nearVariable , and it is in areaVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . oh , it is a foodVariable restaurant in areaVariable near nearVariable , also it is a eatTypeVariable , also it is n't somewhat familyFriendlyVariable , you ?","let 's see , nameVariable ... i , , it is a foodVariable restaurant near nearVariable in areaVariable , also it is n't somewhat familyFriendlyVariable , and it 's a eatTypeVariable , you see ?"
1276,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"moderately priced nameVariable is it 's in areaVariable , also nameVariable is a eatTypeVariable.. it is an foodVariable restaurant and it is familyFriendlyVariable . it is near nearVariable . come on , oh god","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .",it 's a foodVariable place in areaVariable . nameVariable is n't damn familyFriendlyVariable . it is a eatTypeVariable . it is near nearVariable .,nameVariable is a foodVariable place in areaVariable . it is a eatTypeVariable . it is n't damn familyFriendlyVariable . it is near nearVariable .
1277,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . well , i see nameVariable is an foodVariable restaurant near nearVariable in areaVariable , it is familyFriendlyVariable and it 's a eatTypeVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable , it is a eatTypeVariable and it is familyFriendlyVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable in areaVariable , it is a eatTypeVariable and it is familyFriendlyVariable ."
1278,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh i do n't know . nameVariable is kind of near nearVariable in areaVariable , nameVariable is familyFriendlyVariable friend , it 's an foodVariable place and it is a eatTypeVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable , it is a eatTypeVariable and it is n't damn familyFriendlyVariable !","oh god i , i do n't know . nameVariable is a foodVariable place near nearVariable in areaVariable , it is a eatTypeVariable and it is familyFriendlyVariable ."
1279,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable is familyFriendlyVariable , also it 's a eatTypeVariable , also it is an foodVariable place in areaVariable , you know , and it is near nearVariable buddy .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a foodVariable place in areaVariable near nearVariable , it is a eatTypeVariable and it is familyFriendlyVariable , you know friend !","nameVariable is a foodVariable place near nearVariable in areaVariable , it is a eatTypeVariable and it is familyFriendlyVariable , you know pal !"
1280,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? oh i see , i suppose it is near nearVariable , it has an customerRatingVariable rating and nameVariable is a eatTypeVariable , okay ? it is a foodVariable restaurant in areaVariable , familyFriendlyVariable and expensive .","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , and it is somewhat priceRangeVariable , , alright ?"
1281,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"nameVariable is familyFriendlyVariable with an customerRatingVariable rating , also it 's expensive , also it 's a eatTypeVariable , also it is near nearVariable , and it is a foodVariable place . it is in areaVariable . come on , oh god","nameVariable is a foodVariable place , also it is near nearVariable . it has a damn customerRatingVariable rating .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable .","nameVariable is a eatTypeVariable , also it is a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is familyFriendlyVariable . it is in areaVariable . it is a price range of priceRangeVariable ."
1282,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? well , i see it is a foodVariable restaurant , familyFriendlyVariable and near nearVariable expensive in areaVariable with an customerRatingVariable rating and it is a eatTypeVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and an foodVariable restaurant near nearVariable in areaVariable and priceRangeVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , restaurant , familyFriendlyVariable and priceRangeVariable priced near nearVariable and it is sort of in areaVariable ."
1283,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"i mean , i do n't know . mmhm ... nameVariable is a eatTypeVariable , also it is near nearVariable in areaVariable , it has an customerRatingVariable rating , it is darn familyFriendlyVariable and expensive and it 's a foodVariable place .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and damn priceRangeVariable .","i ... i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , also it is darn familyFriendlyVariable , also it 's darn near nearVariable , also it is in areaVariable ."
1284,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable with an customerRatingVariable rating , also it is familyFriendlyVariable , expensive and a foodVariable place in areaVariable near nearVariable , you know mate !","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is familyFriendlyVariable , it 's a customerRatingVariable rating , it is near nearVariable , it is priceRangeVariable priced , you know and it 's in areaVariable !"
1285,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? i see , right , nameVariable is a eatTypeVariable , also it is a foodVariable place and quite near nearVariable familyFriendlyVariable in areaVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a foodVariable restaurant in areaVariable and nearVariable and rather familyFriendlyVariable , also it is a eatTypeVariable , you know , alright ?","let 's see , nameVariable ... i , , it is a eatTypeVariable , also it is somewhat familyFriendlyVariable , and it is a foodVariable restaurant near nearVariable in areaVariable , you see ?"
1286,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"moderately priced nameVariable is this place is in areaVariable , also it is a eatTypeVariable . it 's familyFriendlyVariable , also nameVariable is a foodVariable eatTypeVariable.. it is near nearVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .","moderately priced nameVariable is it 's familyFriendlyVariable , also it 's a foodVariable place it is in areaVariable . it 's near nearVariable . it 's a eatTypeVariable.. oh god come on .","nameVariable is a foodVariable place , also it is a eatTypeVariable . it is near nearVariable . it is in areaVariable . it is damn familyFriendlyVariable ."
1287,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . well , i see , i think that nameVariable is familyFriendlyVariable and a foodVariable eatTypeVariable near nearVariable in areaVariable and it is a eatTypeVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant and areaVariable and familyFriendlyVariable near nearVariable and it is a eatTypeVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant and familyFriendlyVariable near nearVariable and it is a eatTypeVariable , also it is sort of in areaVariable ."
1288,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh god yeah , i do n't know ! nameVariable is a foodVariable place in areaVariable near nearVariable and familyFriendlyVariable , also nameVariable is a eatTypeVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable and familyFriendlyVariable near nearVariable , also it is a eatTypeVariable !","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place near nearVariable , also it is darn familyFriendlyVariable , and it 's in areaVariable ."
1289,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""fast food"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is familyFriendlyVariable and a foodVariable place , you know , it is near nearVariable pal , it is in areaVariable and nameVariable is a eatTypeVariable .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a foodVariable place in areaVariable and familyFriendlyVariable , also it is near nearVariable , you know and it is a eatTypeVariable .","nameVariable is a eatTypeVariable , it is near nearVariable , it is a foodVariable place and it is familyFriendlyVariable in areaVariable , you know ."
